countryName,pollutant,reportingYear,emissions
Spain,Hydro-fluorocarbons (HFCS),2008,86172
Spain,Hydrogen cyanide (HCN),2008,55806
Spain,Lead and compounds (as Pb),2008,39552
Spain,Mercury and compounds (as Hg),2008,3269.6000000000004
Spain,Methane (CH4),2008,173329000
Spain,Naphthalene,2008,4012
Spain,Nickel and compounds (as Ni),2008,69790
Spain,Nitrogen oxides (NOX),2008,377477000
Spain,Nitrous oxide (N2O),2008,9996500
Spain,Non-methane volatile organic compounds (NMVOC),2008,62256000
Spain,Particulate matter (PM10),2008,18153100
Spain,PCDD + PCDF (dioxins + furans) (as Teq),2008,0.050700999999999996
Spain,Pentachlorophenol (PCP),2008,48
Spain,Perfluorocarbons (PFCs),2008,18630
Spain,Polychlorinated biphenyls (PCBs),2008,13.265
Spain,Polycyclic aromatic hydrocarbons (PAHs),2008,32060.199999999997
Spain,Sulphur oxides (SOX),2008,305903000
Spain,Tetrachloroethylene,2008,4820
Spain,Trichlorobenzenes (TCB),2008,22.1
Spain,Trichloroethylene (TRI),2008,78200
Spain,Vinyl chloride,2008,46410
Spain,Zinc and compounds (as Zn),2008,177978
Spain,"1,2-dichloroethane (DCE-1,2)",2009,9440
Spain,Ammonia (NH3),2009,44101500
Spain,Anthracene,2009,237.5
Spain,Arsenic and compounds (as As),2009,3663.4999999999995
Spain,Benzene,2009,247960
Spain,Cadmium and compounds (as Cd),2009,1521.9999999999998
Spain,Carbon dioxide (CO2),2009,123669000000
Spain,Carbon monoxide (CO),2009,255906000
Spain,Chlorine and inorganic compounds (as HCl),2009,2127700
Spain,Chlorofluorocarbons (CFCs),2009,611.3100000000001
Spain,Chromium and compounds (as Cr),2009,7202
Spain,Copper and compounds (as Cu),2009,18952
Spain,Di-(2-ethyl hexyl) phthalate (DEHP),2009,1221.0000000000002
Spain,Dichloromethane (DCM),2009,311660
Spain,Ethylene oxide,2009,18100
Spain,Fluorine and inorganic compounds (as HF),2009,1616590
Spain,Hydrochlorofluorocarbons (HCFCs),2009,13309
Spain,Hydro-fluorocarbons (HFCS),2009,64665
Spain,Hydrogen cyanide (HCN),2009,26271
Spain,Lead and compounds (as Pb),2009,30031
Spain,Mercury and compounds (as Hg),2009,2180.8999999999996
Spain,Methane (CH4),2009,185679000
Spain,Naphthalene,2009,1700
Spain,Nickel and compounds (as Ni),2009,51603.2
Spain,Nitrogen oxides (NOX),2009,287060000
Spain,Nitrous oxide (N2O),2009,5201100
Spain,Non-methane volatile organic compounds (NMVOC),2009,54772000
Spain,Particulate matter (PM10),2009,8964600
Spain,PCDD + PCDF (dioxins + furans) (as Teq),2009,0.052948999999999996
Spain,Pentachlorophenol (PCP),2009,47.7
Spain,Perfluorocarbons (PFCs),2009,13060
Spain,Polychlorinated biphenyls (PCBs),2009,453.67
Spain,Polycyclic aromatic hydrocarbons (PAHs),2009,18255.9
Spain,Sulphur oxides (SOX),2009,209968000
Spain,Tetrachloroethylene,2009,4380
Spain,Trichloromethane,2009,91700
Spain,Vinyl chloride,2009,45360
Spain,Zinc and compounds (as Zn),2009,193040
Spain,"1,2-dichloroethane (DCE-1,2)",2010,5820
Spain,Ammonia (NH3),2010,40741000
Spain,Anthracene,2010,167
Spain,Arsenic and compounds (as As),2010,4769.900000000001
Spain,Benzene,2010,232830
Spain,Cadmium and compounds (as Cd),2010,1522.5
Spain,Carbon dioxide (CO2),2010,112259000000
Spain,Carbon monoxide (CO),2010,242730000
Spain,Chlorine and inorganic compounds (as HCl),2010,1760200
Spain,Chlorofluorocarbons (CFCs),2010,94.67
Spain,Chromium and compounds (as Cr),2010,18248
Spain,Copper and compounds (as Cu),2010,21696
Spain,Di-(2-ethyl hexyl) phthalate (DEHP),2010,1046.8999999999999
Spain,Dichloromethane (DCM),2010,37800
Spain,Ethylene oxide,2010,3190
Spain,Fluorine and inorganic compounds (as HF),2010,1212360
Spain,Hydrochlorofluorocarbons (HCFCs),2010,5952.7
Spain,Hydro-fluorocarbons (HFCS),2010,106032
Spain,Hydrogen cyanide (HCN),2010,12960
Spain,Lead and compounds (as Pb),2010,37283
Spain,Mercury and compounds (as Hg),2010,2095.3
Spain,Methane (CH4),2010,178101000
Spain,Naphthalene,2010,1596
Spain,Nickel and compounds (as Ni),2010,59070.799999999996
Spain,Nitrogen oxides (NOX),2010,255966000
Spain,Nitrous oxide (N2O),2010,3730900
Spain,Non-methane volatile organic compounds (NMVOC),2010,51218000
Spain,Particulate matter (PM10),2010,8101700
Spain,PCDD + PCDF (dioxins + furans) (as Teq),2010,0.042545000000000006
Spain,Pentachlorophenol (PCP),2010,49.6
Spain,Perfluorocarbons (PFCs),2010,13540
Spain,Polychlorinated biphenyls (PCBs),2010,465.837
Spain,Polycyclic aromatic hydrocarbons (PAHs),2010,33267.4
Spain,Sulphur oxides (SOX),2010,172668000
Spain,Trichloromethane,2010,49100
Spain,Vinyl chloride,2010,37600
Spain,Zinc and compounds (as Zn),2010,192032
Spain,"1,1,1-trichloroethane (TCE-1,1,1)",2011,113
Spain,"1,2-dichloroethane (DCE-1,2)",2011,10200
Spain,Ammonia (NH3),2011,42435600
Spain,Anthracene,2011,173
Spain,Arsenic and compounds (as As),2011,4591.4
Spain,Benzene,2011,112920
Spain,Cadmium and compounds (as Cd),2011,1679.2999999999997
Spain,Carbon dioxide (CO2),2011,120182000000
Spain,Carbon monoxide (CO),2011,228117000
Spain,Chlorine and inorganic compounds (as HCl),2011,2124400
Spain,Chlorofluorocarbons (CFCs),2011,93.4
Spain,Chromium and compounds (as Cr),2011,9905
Spain,Copper and compounds (as Cu),2011,11404
Spain,Di-(2-ethyl hexyl) phthalate (DEHP),2011,881.3000000000001
Spain,Dichloromethane (DCM),2011,269770
Spain,Fluorine and inorganic compounds (as HF),2011,1367650
Spain,Hydrochlorofluorocarbons (HCFCs),2011,1753.9
Spain,Hydro-fluorocarbons (HFCS),2011,52793
Spain,Hydrogen cyanide (HCN),2011,8067
Spain,Lead and compounds (as Pb),2011,32691
Spain,Mercury and compounds (as Hg),2011,2124.6
Spain,Methane (CH4),2011,191217000
Spain,Naphthalene,2011,2776
Spain,Nickel and compounds (as Ni),2011,45166.4
Spain,Nitrogen oxides (NOX),2011,312391000
Spain,Nitrous oxide (N2O),2011,3161800
Spain,Non-methane volatile organic compounds (NMVOC),2011,48287000
Spain,Particulate matter (PM10),2011,9215400
Spain,PCDD + PCDF (dioxins + furans) (as Teq),2011,0.056676000000000004
Spain,Pentachlorophenol (PCP),2011,37.6
Spain,Perfluorocarbons (PFCs),2011,11520
Spain,Polychlorinated biphenyls (PCBs),2011,415.81
Spain,Polycyclic aromatic hydrocarbons (PAHs),2011,11885.3
Spain,Sulphur oxides (SOX),2011,214048000
Spain,Tetrachloroethylene,2011,7980
Spain,Tetrachloromethane (TCM),2011,687
Spain,Trichloromethane,2011,15960
Spain,Vinyl chloride,2011,29920
Spain,Zinc and compounds (as Zn),2011,157050
Spain,"1,1,2,2-tetrachloroethane (TETRACHLOROETHANE-1,1,2,2)",2012,73.7
Spain,"1,2-dichloroethane (DCE-1,2)",2012,11200
Spain,Ammonia (NH3),2012,40181600
Spain,Anthracene,2012,175
Spain,Arsenic and compounds (as As),2012,4548.3
Spain,Benzene,2012,125520
Spain,Cadmium and compounds (as Cd),2012,2300.2000000000003
Spain,Carbon dioxide (CO2),2012,128953000000
Spain,Carbon monoxide (CO),2012,205151000
Spain,Chlorine and inorganic compounds (as HCl),2012,1985700
Spain,Chlorofluorocarbons (CFCs),2012,4.94
Spain,Chromium and compounds (as Cr),2012,8145
Spain,Copper and compounds (as Cu),2012,13583
Spain,Di-(2-ethyl hexyl) phthalate (DEHP),2012,624.6000000000001
Spain,Dichloromethane (DCM),2012,271360
Spain,Fluorine and inorganic compounds (as HF),2012,1075680
Spain,Hydrochlorofluorocarbons (HCFCs),2012,1860.3000000000002
Spain,Hydro-fluorocarbons (HFCS),2012,46465
Spain,Hydrogen cyanide (HCN),2012,105754
Spain,Lead and compounds (as Pb),2012,28049
Spain,Mercury and compounds (as Hg),2012,2365.6000000000004
Spain,Methane (CH4),2012,174915000
Spain,Naphthalene,2012,3217
Spain,Nickel and compounds (as Ni),2012,46093.3
Spain,Nitrogen oxides (NOX),2012,316733000
Spain,Nitrous oxide (N2O),2012,2233100
Spain,Non-methane volatile organic compounds (NMVOC),2012,43883000
Spain,Particulate matter (PM10),2012,9314900
Spain,PCDD + PCDF (dioxins + furans) (as Teq),2012,0.024672000000000003
Spain,Pentachlorophenol (PCP),2012,28.6
Spain,Perfluorocarbons (PFCs),2012,6960
Spain,Polychlorinated biphenyls (PCBs),2012,17.31
Spain,Polycyclic aromatic hydrocarbons (PAHs),2012,7708.3
Spain,Sulphur hexafluoride (SF6),2012,78.9
Spain,Sulphur oxides (SOX),2012,227627000
Spain,Tetrachloroethylene,2012,2520
Spain,Tetrachloromethane (TCM),2012,137
Spain,Trichloromethane,2012,7340
Spain,Vinyl chloride,2012,21420
Spain,Zinc and compounds (as Zn),2012,183073
Spain,"1,1,2,2-tetrachloroethane (TETRACHLOROETHANE-1,1,2,2)",2013,66.6
Spain,"1,2-dichloroethane (DCE-1,2)",2013,15110
Spain,Ammonia (NH3),2013,42988500
Spain,Anthracene,2013,178
Spain,Arsenic and compounds (as As),2013,1834.7000000000003
Spain,Benzene,2013,109930
Spain,Cadmium and compounds (as Cd),2013,1486
Spain,Carbon dioxide (CO2),2013,107509000000
Spain,Carbon monoxide (CO),2013,174809000
Spain,Chlorine and inorganic compounds (as HCl),2013,1291200
Spain,Chlorofluorocarbons (CFCs),2013,65.77
Spain,Chromium and compounds (as Cr),2013,6264
Spain,Copper and compounds (as Cu),2013,8057
Spain,Di-(2-ethyl hexyl) phthalate (DEHP),2013,199
Spain,Dichloromethane (DCM),2013,482930
Spain,Fluorine and inorganic compounds (as HF),2013,888800
Spain,Hydrochlorofluorocarbons (HCFCs),2013,3037.77
Spain,Hydro-fluorocarbons (HFCS),2013,34645
Spain,Hydrogen cyanide (HCN),2013,150403
Spain,Lead and compounds (as Pb),2013,25642
Spain,Mercury and compounds (as Hg),2013,1488.0000000000005
Spain,Methane (CH4),2013,181960000
Spain,Naphthalene,2013,2936
Spain,Nickel and compounds (as Ni),2013,52120.80000000001
Spain,Nitrogen oxides (NOX),2013,259321000
Spain,Nitrous oxide (N2O),2013,3242800
Spain,Non-methane volatile organic compounds (NMVOC),2013,45448000
Spain,Particulate matter (PM10),2013,9193600
Spain,PCDD + PCDF (dioxins + furans) (as Teq),2013,0.088759
Spain,Perfluorocarbons (PFCs),2013,8540
Spain,Polychlorinated biphenyls (PCBs),2013,49.8
Spain,Polycyclic aromatic hydrocarbons (PAHs),2013,6780.799999999999
Spain,Sulphur oxides (SOX),2013,169715000
Spain,Tetrachloroethylene,2013,15410
Spain,Tetrachloromethane (TCM),2013,8279
Spain,Trichloroethylene (TRI),2013,4850
Spain,Trichloromethane,2013,16400
Spain,Vinyl chloride,2013,18410
Spain,Zinc and compounds (as Zn),2013,136313
Spain,"1,1,2,2-tetrachloroethane (TETRACHLOROETHANE-1,1,2,2)",2014,63.5
Spain,"1,2-dichloroethane (DCE-1,2)",2014,16910
Spain,Ammonia (NH3),2014,49022400
Spain,Anthracene,2014,205
Spain,Arsenic and compounds (as As),2014,2609.8
Spain,Benzene,2014,629370
Spain,Cadmium and compounds (as Cd),2014,991.2000000000002
Spain,Carbon dioxide (CO2),2014,109554000000
Spain,Carbon monoxide (CO),2014,225658000
Spain,Chlorine and inorganic compounds (as HCl),2014,1690400
Spain,Chlorofluorocarbons (CFCs),2014,2.5
Spain,Chromium and compounds (as Cr),2014,8317
Spain,Copper and compounds (as Cu),2014,8727
Spain,Dichloromethane (DCM),2014,162020
Spain,Fluorine and inorganic compounds (as HF),2014,598420
Spain,Hydrochlorofluorocarbons (HCFCs),2014,2276.75
Spain,Hydro-fluorocarbons (HFCS),2014,19285
Spain,Hydrogen cyanide (HCN),2014,2604
Spain,Lead and compounds (as Pb),2014,19765
Spain,Mercury and compounds (as Hg),2014,1711.3000000000002
Spain,Methane (CH4),2014,179028000
Spain,Naphthalene,2014,2406
Spain,Nickel and compounds (as Ni),2014,43175.1
Spain,Nitrogen oxides (NOX),2014,259600000
Spain,Nitrous oxide (N2O),2014,2650600
Spain,Non-methane volatile organic compounds (NMVOC),2014,49205000
Spain,Particulate matter (PM10),2014,9245800
Spain,PCDD + PCDF (dioxins + furans) (as Teq),2014,0.08939799999999999
Spain,Perfluorocarbons (PFCs),2014,4290
Spain,Polychlorinated biphenyls (PCBs),2014,10.902000000000001
Spain,Polycyclic aromatic hydrocarbons (PAHs),2014,6294.9
Spain,Sulphur hexafluoride (SF6),2014,74.3
Spain,Sulphur oxides (SOX),2014,187691000
Spain,Tetrachloroethylene,2014,18330
Spain,Tetrachloromethane (TCM),2014,4210
Spain,Trichloroethylene (TRI),2014,6090
Spain,Trichloromethane,2014,17750
Spain,Vinyl chloride,2014,22750
Spain,Zinc and compounds (as Zn),2014,104422
Spain,"1,2-dichloroethane (DCE-1,2)",2015,20880
Spain,Ammonia (NH3),2015,52325300
Spain,Anthracene,2015,183
Spain,Arsenic and compounds (as As),2015,2101.2
Spain,Benzene,2015,46660
Spain,Cadmium and compounds (as Cd),2015,1204.6999999999998
Spain,Carbon dioxide (CO2),2015,124625000000
Spain,Carbon monoxide (CO),2015,229284000
Spain,Chlorine and inorganic compounds (as HCl),2015,1695400
Spain,Chlorofluorocarbons (CFCs),2015,3.06
Spain,Chromium and compounds (as Cr),2015,5959
Spain,Copper and compounds (as Cu),2015,8324
Spain,Dichloromethane (DCM),2015,402510
Spain,Fluorine and inorganic compounds (as HF),2015,739220
Spain,Hydrochlorofluorocarbons (HCFCs),2015,222.1
Spain,Hydro-fluorocarbons (HFCS),2015,7748
Spain,Hydrogen cyanide (HCN),2015,932
Spain,Lead and compounds (as Pb),2015,20135
Spain,Mercury and compounds (as Hg),2015,1983
Spain,Methane (CH4),2015,169952000
Spain,Naphthalene,2015,2141
Spain,Nickel and compounds (as Ni),2015,37998.299999999996
Spain,Nitrogen oxides (NOX),2015,277955000
Spain,Nitrous oxide (N2O),2015,2644400
Spain,Non-methane volatile organic compounds (NMVOC),2015,52326000
Spain,Particulate matter (PM10),2015,7466500
Spain,PCDD + PCDF (dioxins + furans) (as Teq),2015,0.036504999999999996
Spain,Perfluorocarbons (PFCs),2015,9230
Spain,Polychlorinated biphenyls (PCBs),2015,9.76
Spain,Polycyclic aromatic hydrocarbons (PAHs),2015,6179.1
Spain,Sulphur hexafluoride (SF6),2015,108
Spain,Sulphur oxides (SOX),2015,197219000
Spain,Tetrachloroethylene,2015,16100
Spain,Tetrachloromethane (TCM),2015,1664
Spain,Trichloroethylene (TRI),2015,5570
Spain,Trichloromethane,2015,21000
Spain,Vinyl chloride,2015,28240
Spain,Zinc and compounds (as Zn),2015,99287
Spain,"1,1,2,2-tetrachloroethane (TETRACHLOROETHANE-1,1,2,2)",2016,56.6
Spain,"1,2-dichloroethane (DCE-1,2)",2016,14520
Spain,Ammonia (NH3),2016,54418000
Spain,Anthracene,2016,136
Spain,Arsenic and compounds (as As),2016,1543.0000000000002
Spain,Benzene,2016,120910
Spain,Cadmium and compounds (as Cd),2016,906.6999999999999
Spain,Carbon dioxide (CO2),2016,111096000000
Spain,Carbon monoxide (CO),2016,242542000
Spain,Chlorine and inorganic compounds (as HCl),2016,1464800
Spain,Chlorofluorocarbons (CFCs),2016,122.69
Spain,Chromium and compounds (as Cr),2016,7982
Spain,Copper and compounds (as Cu),2016,7684
Spain,Dichloromethane (DCM),2016,373340
Spain,Fluorine and inorganic compounds (as HF),2016,642440
Spain,Hydrochlorofluorocarbons (HCFCs),2016,34
Spain,Hydro-fluorocarbons (HFCS),2016,6112
Spain,Hydrogen cyanide (HCN),2016,682
Spain,Lead and compounds (as Pb),2016,10587
Spain,Mercury and compounds (as Hg),2016,1896.3999999999999
Spain,Methane (CH4),2016,165122000
Spain,Naphthalene,2016,2556
Spain,Nickel and compounds (as Ni),2016,41985.7
Spain,Nitrogen oxides (NOX),2016,237830000
Spain,Nitrous oxide (N2O),2016,2856700
Spain,Non-methane volatile organic compounds (NMVOC),2016,49855000
Spain,Particulate matter (PM10),2016,4931800
Spain,PCDD + PCDF (dioxins + furans) (as Teq),2016,0.030923
Spain,Perfluorocarbons (PFCs),2016,8010
Spain,Polychlorinated biphenyls (PCBs),2016,8.58
Spain,Polycyclic aromatic hydrocarbons (PAHs),2016,5611.599999999999
Spain,Sulphur oxides (SOX),2016,153001000
Spain,Tetrachloromethane (TCM),2016,749
Spain,Trichloroethylene (TRI),2016,4060
Spain,Trichloromethane,2016,17000
Spain,Vinyl chloride,2016,21870
Spain,Zinc and compounds (as Zn),2016,96864
Spain,"1,1,1-trichloroethane (TCE-1,1,1)",2017,177
Spain,"1,1,2,2-tetrachloroethane (TETRACHLOROETHANE-1,1,2,2)",2017,56
Spain,"1,2-dichloroethane (DCE-1,2)",2017,15640
Spain,Ammonia (NH3),2017,55251100
Spain,Anthracene,2017,137
Spain,Arsenic and compounds (as As),2017,1938.8000000000002
Spain,Benzene,2017,106420
Spain,Cadmium and compounds (as Cd),2017,1070.1000000000001
Spain,Carbon dioxide (CO2),2017,121949000000
Spain,Carbon monoxide (CO),2017,241770000
Spain,Chlorine and inorganic compounds (as HCl),2017,1296900
Spain,Chlorofluorocarbons (CFCs),2017,96.67
Spain,Chromium and compounds (as Cr),2017,6520
Spain,Copper and compounds (as Cu),2017,8235
Spain,Dichloromethane (DCM),2017,369080
Spain,Fluorine and inorganic compounds (as HF),2017,708900
Spain,Hydrochlorofluorocarbons (HCFCs),2017,42
Spain,Hydro-fluorocarbons (HFCS),2017,4899
Spain,Hydrogen cyanide (HCN),2017,2414
Spain,Lead and compounds (as Pb),2017,19179
Spain,Mercury and compounds (as Hg),2017,1772.4999999999998
Spain,Methane (CH4),2017,166105000
Spain,Naphthalene,2017,2012
Spain,Nickel and compounds (as Ni),2017,42697.6
Spain,Nitrogen oxides (NOX),2017,229800000
Spain,Nitrous oxide (N2O),2017,2197100
Spain,Non-methane volatile organic compounds (NMVOC),2017,49062000
Spain,Particulate matter (PM10),2017,6601200
Spain,PCDD + PCDF (dioxins + furans) (as Teq),2017,0.12333899999999999
Spain,Perfluorocarbons (PFCs),2017,11100
Spain,Polychlorinated biphenyls (PCBs),2017,0.6639999999999999
Spain,Polycyclic aromatic hydrocarbons (PAHs),2017,4813.799999999999
Spain,Sulphur hexafluoride (SF6),2017,65
Spain,Sulphur oxides (SOX),2017,157310000
Spain,Tetrachloromethane (TCM),2017,177
Spain,Trichlorobenzenes (TCB),2017,36.3
Spain,Trichloroethylene (TRI),2017,4420
Spain,Trichloromethane,2017,10961
Spain,Vinyl chloride,2017,23630
Spain,Zinc and compounds (as Zn),2017,84983
Spain,"1,1,2,2-tetrachloroethane (TETRACHLOROETHANE-1,1,2,2)",2018,69.1
Spain,"1,2-dichloroethane (DCE-1,2)",2018,31800
Spain,Ammonia (NH3),2018,62358500
Spain,Anthracene,2018,60
Spain,Arsenic and compounds (as As),2018,1398.3000000000002
Spain,Benzene,2018,95720
Spain,Cadmium and compounds (as Cd),2018,1108.4999999999998
Spain,Carbon dioxide (CO2),2018,109476000000
Spain,Carbon monoxide (CO),2018,301275000
Spain,Chlorine and inorganic compounds (as HCl),2018,1334400
Spain,Chlorofluorocarbons (CFCs),2018,96.43
Spain,Chromium and compounds (as Cr),2018,25851
Spain,Copper and compounds (as Cu),2018,6355
Spain,Dichloromethane (DCM),2018,310870
Spain,Fluorine and inorganic compounds (as HF),2018,765440
Spain,Hydro-fluorocarbons (HFCS),2018,3240
Spain,Hydrogen cyanide (HCN),2018,2609
Spain,Lead and compounds (as Pb),2018,14382
Spain,Mercury and compounds (as Hg),2018,1184.1
Spain,Methane (CH4),2018,325847000
Spain,Naphthalene,2018,1970
Spain,Nickel and compounds (as Ni),2018,41452.100000000006
Spain,Nitrogen oxides (NOX),2018,189285000
Spain,Nitrous oxide (N2O),2018,2378400
Spain,Non-methane volatile organic compounds (NMVOC),2018,49540000
Spain,Particulate matter (PM10),2018,7010900
Spain,PCDD + PCDF (dioxins + furans) (as Teq),2018,0.18262699999999998
Spain,Perfluorocarbons (PFCs),2018,13650
Spain,Polychlorinated biphenyls (PCBs),2018,3.21
Spain,Polycyclic aromatic hydrocarbons (PAHs),2018,6605.1
Spain,Sulphur oxides (SOX),2018,134165000
Spain,Trichlorobenzenes (TCB),2018,144
Spain,Trichloroethylene (TRI),2018,4220
Spain,Trichloromethane,2018,21461
Spain,Vinyl chloride,2018,34300
Spain,Zinc and compounds (as Zn),2018,60267
Spain,"1,2-dichloroethane (DCE-1,2)",2019,16400
Spain,Ammonia (NH3),2019,47567600
Spain,Arsenic and compounds (as As),2019,676.4
Spain,Benzene,2019,84190
Spain,Cadmium and compounds (as Cd),2019,1199.1000000000001
Spain,Carbon dioxide (CO2),2019,92371000000
Spain,Carbon monoxide (CO),2019,219590000
Spain,Chlorine and inorganic compounds (as HCl),2019,717500
Spain,Chlorofluorocarbons (CFCs),2019,8.7
Spain,Chromium and compounds (as Cr),2019,18911
Spain,Copper and compounds (as Cu),2019,7054
Spain,Dichloromethane (DCM),2019,306960
Spain,Fluorine and inorganic compounds (as HF),2019,323420
Spain,Hydrochlorofluorocarbons (HCFCs),2019,1275.5
Spain,Hydro-fluorocarbons (HFCS),2019,5002
Spain,Hydrogen cyanide (HCN),2019,37501
Spain,Lead and compounds (as Pb),2019,8346
Spain,Mercury and compounds (as Hg),2019,960.3
Spain,Methane (CH4),2019,159700000
Spain,Naphthalene,2019,1551
Spain,Nickel and compounds (as Ni),2019,32419
Spain,Nitrogen oxides (NOX),2019,156784000
Spain,Nitrous oxide (N2O),2019,1829400
Spain,Non-methane volatile organic compounds (NMVOC),2019,45580000
Spain,Particulate matter (PM10),2019,4430100
Spain,PCDD + PCDF (dioxins + furans) (as Teq),2019,0.52926
Spain,Perfluorocarbons (PFCs),2019,1332
Spain,Polychlorinated biphenyls (PCBs),2019,2.88
Spain,Polycyclic aromatic hydrocarbons (PAHs),2019,1350.6000000000001
Spain,Sulphur hexafluoride (SF6),2019,393.4
